"","ThrottlePosition___","EngineSpeed_rpm_","DesiredEngineSpeed_rpm_","BoostPressure_kPa_","EngineLoadFactor___","FuelConsumptionRate_l_h_","GroundSpeed_mph_","TransmissionOutputSpeed_rpm_","FrontServiceBrakeOilPressure_kPa_","RearServiceBrakeOilPressure_kPa_","HydraulicOilTemperature_degC_","HydraulicOilTemperature_degC_.1","FuelGauge___","SystemVoltage_volts_","Productivity"
"14401",0,801.5,800,1.5,10,36.8,0,0,910,1096,69,69,36,28.2,"High"
"14402",0,801,800,1.5,10,36.95,0,0,910,1095,69,69,36,28.2,"High"
"14403",0,800.5,800,1.5,10,36.95,0,0,909,1095,69,69,36,28.2,"High"
"14404",0,800,800,1,10,36.95,0,0,908,1095,69,69,36,28.2,"High"
"14405",0,798.5,800,1,10,37.4,0,0,907,1095,69,69,36,28.2,"High"
"14406",0,800,800,1,10,37.05,0,0,910,1095,69,69,36,28.2,"High"
"14407",0,801,800,1,10,36.95,0,0,907,1095,69,69,36,28.2,"High"
"14408",0,802,800,1,10,36.7,0,0,909,1096,69,69,36,28.2,"High"
"14409",0,807,800,1.5,9,35.75,0,0,910,1095,69,69,36,28.2,"High"
"14410",0,765.5,800,1.5,18,50.7,0,0,945,1131,69,69,36,28,"High"
"14411",0,783,800,2.5,19,48.35,0,0,940,1132,69,69,36,28.2,"High"
"14412",0,801.5,800,1,8,35.5,0,0,1238,1420,69,69,36,28.2,"High"
"14413",0,797,800,1,9,36.45,0,0,1219,1403,69,69,36,28.2,"High"
"14414",0,798.5,800,1,9,36.6,0,0,1218,1403,69,69,36,28.2,"High"
"14415",0,801.5,800,1,9,36.1,0,0,1215,1401,69,69,36,28.2,"High"
"14416",0,799,800,0.5,9,36.6,0,0,1214,1400,69,69,36,28.2,"High"
"14417",0,799,800,1,9,36.35,0,0,1215,1403,69,69,36,28.2,"High"
"14418",0,799.5,800,1,9,36.35,0,0,1216,1401,69,69,36,28.2,"High"
"14419",0,798.5,800,1.5,8,36.45,0,0,1213,1399,69,69,36,28.2,"High"
"14420",0,798,800,1.5,9,36.45,0,0,1213,1399,69,69,36,28.2,"High"
"14421",0,798.5,800,1.5,8,36.45,0,0,1217,1401,69,69,36,28.2,"High"
"14422",0,799,800,1.5,9,36.2,0,0,1214,1401,69,69,36,28.2,"High"
"14423",0,799.5,800,1.5,9,36.1,0,0,1213,1400,69,69,36,28.2,"High"
"14424",0,798.5,800,1,9,36.2,0,0,1213,1397,69,69,37,28.2,"High"
"14425",0,800,800,1,8,36.1,0,0,1214,1399,69,69,36,28.1,"High"
"14426",0,798,800,0.5,8,36.1,0,0,1046,1230,69,69,36,28.1,"High"
"14427",0,798.5,800,1,8,36,0,0,1045,1225,69,69,36,28.2,"High"
"14428",0,799,800,1,9,36.2,0,0,1042,1226,69,69,37,28.2,"High"
"14429",0,798.5,800,1,8,36.2,0,0,1042,1224,69,69,36,28.2,"High"
"14430",0,799,800,1,8,36.2,0,0,1040,1224,69,69,36,28.2,"High"
"14431",0,800,800,1.5,8,35.85,0,0,1045,1224,69,69,36,28.2,"High"
"14432",0,799,800,1,8,36.2,0,0,1040,1224,69,69,36,28.2,"High"
"14433",0,798.5,800,1.5,8,36.2,0,0,1040,1220,69,69,36,28.2,"High"
"14434",0,798.5,800,1.5,8,36.2,0,0,1041,1222,69,69,36,28.2,"High"
"14435",0,798.5,800,1.5,9,36.45,0,0,1043,1225,69,69,36,28.2,"High"
"14436",0,798.5,800,1.5,9,36.45,0,0,1040,1221,69,69,36,28.2,"High"
"14437",0,798.5,800,1,9,36.45,0,0,1040,1223,69,69,36,28.2,"High"
"14438",0,801.5,800,1,8,35.75,0,0,1042,1222,69,69,36,28.2,"High"
"14439",0,799.5,800,0.5,9,35.75,0,0,1040,1222,69,69,36,28.2,"High"
"14440",0,799,800,1,9,36.2,0,0,1040,1224,69,69,36,28.2,"High"
"14441",0,795.5,800,1,9,36.95,0,0,1039,1223,69,69,36,28.2,"High"
"14442",0,798.5,800,1,9,36.7,0,0,1040,1222,69,69,36,28.2,"High"
"14443",0,798.5,800,1,9,36.6,0,0,1040,1224,69,69,36,28.2,"High"
"14444",0,798.5,800,0.5,9,36.6,0,0,1043,1221,69,69,36,28.2,"High"
"14445",0,798.5,800,1,9,37.05,0,0,1040,1224,69,69,36,28.1,"High"
"14446",0,799,800,1,9,36.7,0,0,1041,1225,69,69,36,28.2,"High"
"14447",0,800,800,1,9,36.45,0,0,1041,1224,69,69,36,28.2,"High"
"14448",0,799,800,1,9,36.7,0,0,1040,1224,69,69,36,28.2,"High"
"14449",0,799,800,1,9,36.8,0,0,1040,1222,69,69,36,28.2,"High"
"14450",85.6,1149.5,2108.5,5,59,39.45,0,0,89,120,69,69,36,28.2,"High"
"14451",99.6,2005,2120,59.5,87,24.1,2.5,274,14,15,69,69,36,28.2,"High"
"14452",46,1875,1278.5,90.5,51,0,3.5,242,2075,2305,69,69,36,28.2,"High"
"14453",27.2,1530,1007.5,34,59,0,0,78,1751,1996,69,69,37,28.2,"High"
"14454",84.8,1875,2075.5,53.5,87,25.05,0.5,122,111,137,69,69,36,28.2,"High"
"14455",99.6,2131,2120,119.5,84,18.55,4,388,55,43,69,69,37,28.2,"High"
"14456",99.2,2012,2120,72,51,23.65,4.5,482,55,65,69,69,36,28.1,"High"
"14457",99.2,2056,2120,108,62,22.9,8,814,34,41,69,69,37,28.1,"High"
"14458",85.6,1755.5,2078,132,100,27.65,10,1015,35,38,69,69,36,28.2,"High"
"14459",68.8,1739.5,1789,20.5,0,0.25,10,981,36,42,70,70,36,28.2,"High"
"14460",53.6,1574,1493,21.5,32,14.15,9,905,39,41,70,70,30,28.2,"High"
"14461",78,1726.5,1960.5,71,90,28.15,10,995,33,38,70,70,30,28.1,"High"
"14462",51.6,1632,1465.5,19,0,0,10,980,40,44,70,70,36,28.2,"High"
"14463",69.2,1578,1781.5,38,78,29.1,9,907,39,43,70,70,41,28.1,"High"
"14464",78.4,1736.5,1968.5,88,100,28.05,10,1015,39,44,70,70,43,28.2,"High"
"14465",86.8,1906,2120,134,100,25.3,11,1097,24,30,70,70,40,28.1,"High"
"14466",87.6,1980,2120,140.5,100,24.45,11.5,1141,35,43,70,70,38,28.2,"High"
"14467",89.6,2148,2120,131,98,20.65,12,1211,34,42,70,70,36,28.1,"High"
"14468",99.2,1823.5,2120,140.5,100,26.6,12.5,1251,29,35,70,70,37,28.1,"High"
"14469",99.2,1826.5,2120,143.5,100,26.6,12.5,1255,34,41,70,70,36,28.2,"High"
"14470",87.6,1817,2120,142.5,100,26.7,13,1281,38,41,70,70,36,28.1,"High"
"14471",97.6,1765,2120,95.5,100,27.55,12.5,1238,31,37,70,70,36,28.2,"High"
"14472",96,1824.5,2120,141,100,26.6,13,1271,23,32,70,70,36,28.2,"High"
"14473",99.2,1837,2120,144.5,100,26.5,13,1294,35,42,70,70,36,28.1,"High"
"14474",99.6,1839,2120,145,100,26.35,13.5,1315,35,43,70,70,36,28.2,"High"
"14475",99.6,1866.5,2120,145,100,25.9,14,1345,36,39,70,70,36,28.2,"High"
"14476",93.6,1399,2120,140.5,100,35.15,14,1402,42,46,70,70,35,28.1,"High"
"14477",99.2,1432.5,2120,127,100,34.3,14.5,1434,39,46,70,70,36,28.1,"High"
"14478",99.2,1442.5,2120,125.5,100,33.95,15,1462,41,45,70,70,36,28.2,"High"
"14479",99.2,1465.5,2120,126,100,33.5,15,1495,40,46,70,70,36,28.2,"High"
"14480",99.6,1498,2120,129.5,100,32.65,15.5,1512,43,61,70,70,36,28.1,"High"
"14481",99.2,1528,2120,132.5,100,31.95,15.5,1541,42,44,70,70,36,28.2,"High"
"14482",21.2,1271,890.5,36.5,0,0,13,1280,203,277,70,70,36,28.2,"High"
"14483",15.2,684.5,800,7,11,51.65,8.5,739,2758,2964,70,70,36,26.8,"High"
"14484",70.8,1149.5,1849.5,6,55,39.55,0,77,114,145,70,70,33,27.9,"High"
"14485",99.2,1631.5,2120,35,81,28.4,2,228,125,143,70,70,32,28.2,"High"
"14486",99.6,2000.5,2120,102,56,24.1,3.5,368,55,61,70,70,35,28,"High"
"14487",40,1227.5,1248,22,0,8.9,4,386,74,259,70,70,36,28.2,"High"
"14488",65.6,909,1748,11,56,56.9,0.5,0,1623,1828,70,70,36,28.2,"High"
"14489",89.2,1869.5,2120,95.5,100,26,3.5,336,108,135,70,70,38,28.2,"High"
"14490",89.2,2109.5,2120,122,95,21.6,3.5,379,144,87,70,70,39,28.2,"High"
"14491",16,940,800,22,0,0,0.5,0,1169,1347,70,70,35,28.2,"High"
"14492",90,2108,2120,86.5,97,21.25,3,357,99,68,70,70,35,28.1,"High"
"14493",40,1218.5,1250.5,22,0,5.1,4,381,57,75,70,70,35,28.2,"High"
"14494",59.2,1591.5,1599.5,51.5,75,28.15,3,310,59,76,70,70,35,28.2,"High"
"14495",50.4,1502,1400,66,75,29.45,3.5,321,64,74,71,71,35,28.1,"High"
"14496",66.8,1489,1741.5,56.5,86,32.2,3,292,54,67,71,71,36,28.1,"High"
"14497",58.4,1532,1591,79.5,75,30.65,4,399,54,69,71,71,36,28.2,"High"
"14498",59.2,1663,1600.5,71.5,53,23.3,4.5,429,53,67,71,71,35,28.2,"High"
"14499",65.2,1698,1710.5,73.5,73,26.35,4.5,445,50,66,71,71,35,28.2,"High"
"14500",68.8,1809.5,1784,44,33,15.45,3,266,1354,1583,71,71,35,28.2,"High"
"14501",30,931,1066.5,8.5,47,50.6,0,0,133,305,75,75,36,28.2,"High"
"14502",0.4,913,800,15,0,0,1,0,1956,2157,76,76,36,28.2,"High"
"14503",0,745,800,6,10,50.6,0,0,1363,1556,76,76,36,26.9,"High"
"14504",56.4,1174,1551.5,20.5,64,39.55,0.5,38,126,291,76,76,36,28.1,"High"
"14505",41.2,1316.5,1269,20,17,13.3,1,66,1079,1278,76,76,36,28.2,"High"
"14506",43.2,1285,1306.5,11,26,20.65,0,0,1096,1293,76,76,36,28.1,"High"
"14507",74,1733,1888.5,21.5,50,24.8,0,0,506,701,76,76,36,28.2,"High"
"14508",59.2,1727.5,1611,91.5,77,25.55,2,112,2319,2521,76,76,36,28.1,"High"
"14509",78,1918,1976.5,91.5,63,23.3,0,0,1948,2150,76,76,35,28.2,"High"
"14510",64,1315.5,1702.5,66.5,2,31.7,0,131,97,135,76,76,36,28.2,"High"
"14511",65.6,1541.5,1708.5,69.5,93,29.55,1.5,127,106,140,76,76,36,28.1,"High"
"14512",76,2066,1891,131.5,90,8.2,0,0,1400,1581,76,76,36,28.1,"High"
"14513",22.4,855,923.5,33,0,29.95,0,0,986,1189,76,76,36,28.2,"High"
"14514",44,1236.5,1322,24.5,54,36.6,1.5,153,362,556,76,76,36,28.2,"High"
"14515",33.6,1115.5,1114.5,23.5,41,37.65,1.5,165,371,565,76,76,36,28.1,"High"
"14516",54,1272,1512.5,24.5,67,36.2,1.5,187,325,523,76,76,36,28.2,"High"
"14517",52.4,1367.5,1489.5,34.5,61,32.9,2,212,377,570,76,76,36,28.1,"High"
"14518",31.2,1074,1098,22.5,0,17.2,2,175,101,150,76,76,36,28.2,"High"
"14519",81.2,1425,2026,27.5,54,32.4,2,232,27,205,76,76,36,28.2,"High"
"14520",51.6,1093,1462,20,54,43.25,1,12,1903,2098,76,76,36,28.2,"High"
"14521",99.2,1653,2120,57,80,29.35,2,227,114,140,76,76,35,28.2,"High"
"14522",52.8,1710.5,1469,119.5,86,20.65,4.5,439,47,63,76,76,35,28.1,"High"
"14523",63.2,1508,1675,38.5,59,27.8,4,390,56,75,76,76,35,28.2,"High"
"14524",38.8,1184.5,1227.5,14,20,21.6,3,266,53,69,76,76,36,28.2,"High"
"14525",46,1260,1358.5,17,40,34.3,2.5,240,53,69,76,76,36,28.2,"High"
"14526",46.4,1363,1363.5,34,51,30.4,3,276,53,70,76,76,37,28.2,"High"
"14527",52,1449.5,1469,41.5,58,29.8,3,310,51,70,76,76,36,28.2,"High"
"14528",52,1505.5,1470,60.5,61,27.8,3.5,329,51,67,76,76,36,28.2,"High"
"14529",52.8,1519.5,1481,75.5,71,29.45,4,395,51,68,76,76,36,28.2,"High"
"14530",51.2,1464.5,1451,38.5,42,24.1,4,377,51,65,76,76,36,28.2,"High"
"14531",64,1666.5,1681.5,59.5,76,26.85,4.5,393,328,396,76,76,36,28.2,"High"
"14532",67.2,1578.5,1785.5,30,53,27.45,0,0,1066,1266,76,76,36,28.2,"High"
"14533",80,1945.5,1997.5,60.5,79,23.3,0,0,665,861,76,76,36,28.2,"High"
"14534",86,1876,2097,148,100,25.9,3.5,346,108,139,76,76,36,28.1,"High"
"14535",46.4,1393,1370,60.5,0,4.85,3,264,1505,1719,76,76,36,28.2,"High"
"14536",38,928.5,1223,11,59,53.8,0.5,86,292,535,76,76,36,28.2,"High"
"14537",36,1339,1150.5,19.5,10,4.75,0.5,0,1679,1880,76,76,36,28.2,"High"
"14538",92.4,1754,2120,84.5,100,27.65,2.5,295,100,133,76,76,36,28.2,"High"
"14539",98.8,2026,2120,121.5,100,23.85,3.5,368,96,107,76,76,36,28.2,"High"
"14540",32.8,1360.5,1112,40,0,0,3,195,2472,2675,76,76,36,28.2,"High"
"14541",26,813,939.5,24.5,33,46.2,0.5,0,1528,1723,76,76,36,28.2,"High"
"14542",18,789.5,845.5,5.5,10,39.3,0,0,1511,1704,76,76,35,28.2,"High"
"14543",24.4,1313.5,1106.5,9.5,60,7.15,0,0,521,716,76,76,35,28.1,"High"
"14544",55.2,1593,1530,22,32,17,2,218,111,122,76,76,35,28.2,"High"
"14545",56.4,1432.5,1556.5,20,32,26.6,2,187,44,58,76,76,35,28.2,"High"
"14546",57.6,1603,1569.5,65,71,27.55,2,210,46,57,76,76,35,28.2,"High"
"14547",60,1612,1615.5,74.5,69,27.55,2,217,36,53,76,76,35,28.2,"High"
"14548",60,1709,1613.5,76.5,51,21.95,2.5,219,39,53,76,76,35,28.1,"High"
"14549",24.8,1386,954,53,32,0,2,175,40,55,76,76,35,28.2,"High"
"14550",25.2,1110.5,973,21,7,14.6,1.5,143,36,53,76,76,35,28.2,"High"
"14551",26.4,1022,965.5,21,34,38.6,0,0,864,1668,76,76,35,28.2,"High"
"14552",75.2,1301,1905.5,28.5,68,35.75,0,0,699,890,76,76,35,28.1,"High"
"14553",75.2,1914.5,1898.5,82.5,70,22.8,0.5,0,1470,1661,76,76,36,28.2,"High"
"14554",72.4,1889.5,1848.5,57.5,38,16.4,0,0,1272,1465,76,76,36,28.2,"High"
"14555",64.4,1803.5,1711.5,58,27,13.2,0,0,88,136,76,76,38,28.1,"High"
"14556",89.2,1796.5,2120,105.5,100,27.1,3,314,99,132,76,76,38,28.1,"High"
"14557",51.6,1987.5,2120,84.5,98,23.15,3.5,372,16,32,76,76,38,28.2,"High"
"14558",54.8,1732,1423.5,93.5,42,0,3.5,341,15,35,76,76,38,28.2,"High"
"14559",89.6,2159,2120,100.5,44,15.8,4,467,18,34,76,76,37,28.2,"High"
"14560",94.4,1870,2120,141,100,25.9,6,606,16,32,76,76,36,28.2,"High"
"14561",68,1895.5,1716,135.5,97,20.65,7,721,16,36,76,76,36,28.1,"High"
"14562",43.6,1239.5,1319.5,28,12,25.05,6.5,599,1354,2396,76,76,36,28.2,"High"
"14563",65.6,1535,1738.5,17.5,44,27.45,0,0,591,782,76,76,35,28.2,"High"
"14564",79.6,1713,2004,45,75,27.65,1,179,96,161,76,76,32,28.2,"High"
"14565",98.8,1194.5,2120,30.5,69,40.25,3.5,324,175,293,76,76,35,28.2,"High"
"14566",98.8,1371.5,2120,44.5,76,34.7,3,238,348,398,76,76,35,28.2,"High"
"14567",82,1662.5,2011,141.5,100,29.35,2,216,316,559,76,76,35,28.2,"High"
"14568",80.4,2009.5,1995.5,144.5,100,22.45,0,0,2196,2398,75,75,35,28.2,"High"
"14569",90,2096,2120,110.5,72,21.95,0,0,1167,1361,75,75,35,28.2,"High"
"14570",86,2114,2115.5,124.5,78,20.3,0,0,1100,1292,75,75,35,28.2,"High"
"14571",42.8,1200.5,1330,34,0,6.3,0,0,1355,1569,76,76,35,28.1,"High"
"14572",56.8,716.5,1535,21,7,82.3,0,63,1180,1387,76,76,35,28.2,"High"
"14573",76,1582,1914.5,53.5,79,30.15,2.5,255,96,133,76,76,35,28.2,"High"
"14574",64.8,1743.5,1691.5,56.5,43,20.05,3,310,124,217,75,75,34,28.2,"High"
"14575",32,1277,1099.5,29,0,0,2.5,201,859,1309,75,75,35,28.2,"High"
"14576",30,826,1069.5,11.5,28,51.4,0,0,535,733,75,75,35,28.1,"High"
"14577",52.4,1556.5,1453.5,43,77,19.5,2,204,120,200,76,76,35,28.2,"High"
"14578",24,1204,934,27,17,0,2,189,1356,1579,76,76,35,28.2,"High"
"14579",86.8,1453.5,2120,22.5,0,31.1,0.5,71,98,139,76,76,35,28.2,"High"
"14580",71.2,1496,1804,44,73,30.65,2,218,284,382,76,76,35,28.2,"High"
"14581",47.6,1292.5,1389,21,39,32.3,0,0,503,612,76,76,36,28.1,"High"
"14582",99.2,1703.5,2120,56.5,91,28.25,2,235,110,140,76,76,35,28.2,"High"
"14583",99.2,2073.5,2120,115,75,22.55,3,276,35,51,76,76,35,28.2,"High"
"14584",67.2,1879,1748.5,103,37,16.05,2.5,244,34,50,76,76,35,28.2,"High"
"14585",13.2,1148.5,800,27.5,0,0,1.5,122,31,48,76,76,35,28.2,"High"
"14586",87.2,1116.5,2120,23.5,68,42.05,0.5,0,32,48,76,76,35,28.2,"High"
"14587",62,1506.5,1645,36.5,72,22.7,0,0,363,549,76,76,36,28.2,"High"
"14588",44.4,1151,1335,24,27,39.3,1.5,168,100,192,76,76,37,28.2,"High"
"14589",72.4,1787.5,1848.5,83,88,26.5,3,332,33,220,76,76,38,28.2,"High"
"14590",12.8,1089.5,800,36.5,0,0,2,182,1239,1438,76,76,38,28.1,"High"
"14591",23.6,803,941.5,8,26,53.7,0,0,1228,1427,76,76,36,28.1,"High"
"14592",25.2,951,974.5,6,26,34.1,0,0,1253,1451,76,76,36,28.2,"High"
"14593",90.4,2061,2120,61.5,88,21.75,2.5,224,107,113,76,76,36,28.2,"High"
"14594",88,2140,2120,89.5,75,18.4,3,304,31,47,76,76,36,28.2,"High"
"14595",71.2,1936,1824,72,19,2.95,5,504,30,42,76,76,36,28.2,"High"
"14596",84,1973,2092,54,67,22.35,5,529,28,44,76,76,36,28.2,"High"
"14597",88.8,1823,2120,122,100,26.6,7.5,766,29,42,76,76,36,28.2,"High"
"14598",90.4,1819,2120,142,100,26.6,8.5,859,31,46,76,76,36,28.2,"High"
"14599",74.4,1814,1882,121,98,25.9,10,1006,24,42,76,76,36,28.2,"High"
"14600",68.4,1748,1774,125,84,26.95,11,1092,25,39,76,76,36,28.2,"High"
"14601",68.8,1580.5,1786.5,32,58,27.55,4,378,422,823,78,78,17,28.2,"High"
"14602",99.2,2088.5,2120,119,86,22.55,3,275,83,109,78,78,18,28.2,"High"
"14603",99.6,1927.5,2120,149,99,24.95,2.5,240,56,13,78,78,17,28.2,"High"
"14604",99.6,1656.5,2120,147.5,100,29.35,1,61,0,2,78,78,15,28.2,"High"
"14605",99.6,1622,2120,146,100,30.05,0.5,51,0,5,78,78,15,28.2,"High"
"14606",99.6,1581.5,2120,146,100,30.9,0.5,80,0,5,78,78,17,28.2,"High"
"14607",99.6,1615,2120,145,100,30.15,0.5,67,0,8,78,78,17,28.2,"High"
"14608",99.6,1523,2120,145.5,100,32.05,0,0,0,9,78,78,17,28.2,"High"
"14609",99.6,1416.5,2107,138,100,34.8,0,0,0,5,78,78,17,28.2,"High"
"14610",99.2,1618,2120,128.5,100,30.15,0.5,42,3354,3563,78,78,17,28.2,"High"
"14611",99.6,1536.5,2120,152,100,31.85,0,0,85,115,78,78,17,28.2,"High"
"14612",99.6,1461.5,2120,143,100,33.5,0,0,0,7,78,78,17,28.2,"High"
"14613",99.2,2090.5,2120,141.5,96,22.7,0,0,4189,4370,78,78,18,28.2,"High"
"14614",99.6,2109.5,2120,138.5,90,22.35,0,70,83,109,78,78,17,28.2,"High"
"14615",59.2,1671.5,1588,147,71,26.7,1,64,4087,4308,78,78,17,28.2,"High"
"14616",90.4,1451,2120,47,77,32.8,1.5,160,81,97,79,79,17,28.2,"High"
"14617",82.8,1739,2038.5,73,89,27.65,2.5,287,0,4,79,79,17,28.2,"High"
"14618",62.4,1435,1658.5,38,34,29.35,3.5,363,0,5,79,79,17,28.2,"High"
"14619",26.4,953,995,14,30,39.3,2,194,84,117,79,79,18,28.2,"High"
"14620",42.8,1246,1305,16.5,60,34.9,1,147,1329,1520,79,79,17,28.2,"High"
"14621",70.8,1635,1818,65.5,90,29.1,3,351,87,88,79,79,17,28.2,"High"
"14622",81.2,1952.5,2034.5,60.5,1,20.45,3,274,65,81,79,79,19,28.2,"High"
"14623",99.2,2059,2120,137.5,99,23.5,2.5,264,9,24,79,79,19,28.2,"High"
"14624",99.2,1693,2120,154,100,28.6,1,78,4,17,79,79,17,28.2,"High"
"14625",99.6,1670.5,2120,149,100,29.1,1,75,0,13,79,79,17,28.2,"High"
"14626",99.6,1708.5,2120,150.5,100,28.5,1,70,0,9,79,79,17,28.2,"High"
"14627",99.6,1602,2120,152,100,30.3,0.5,0,0,6,79,79,17,28.2,"High"
"14628",99.6,1587.5,2120,147,100,30.75,0.5,112,0,5,79,79,17,28.2,"High"
"14629",63.2,1470,1656,144,100,32.9,1,1,64,254,79,79,17,28.2,"High"
"14630",53.6,1560.5,1506,135,63,28.6,1,41,4643,4876,79,79,18,28.2,"High"
"14631",40.4,1010,1292,31.5,0,45.95,0,68,89,117,79,79,18,28.2,"High"
"14632",99.2,1644,2120,50,85,28.85,2.5,261,0,5,79,79,18,28.2,"High"
"14633",54.8,1427,1522.5,42,28,27.55,4,382,0,5,79,79,17,28.2,"High"
"14634",34.8,1390,1143.5,48.5,40,13.05,4,386,135,308,79,79,17,28.2,"High"
"14635",47.2,1116.5,1412.5,11,52,41.8,1,93,78,138,79,79,17,28.2,"High"
"14636",99.2,1523,2120,40.5,74,31,2,220,87,110,80,80,17,28.2,"High"
"14637",99.2,2116,2120,86.5,42,17,3.5,401,0,5,80,80,17,28.2,"High"
"14638",79.6,1886.5,1962,142,99,25.05,6.5,665,0,7,79,79,17,28.2,"High"
"14639",43.6,1605.5,1299.5,92.5,18,2.5,7,708,0,6,79,79,17,28.2,"High"
"14640",56,1853.5,1537,85.5,81,0,8,817,0,5,79,79,17,28.2,"High"
"14641",72.4,1852,1851,40.5,34,14.85,8.5,827,0,5,79,79,17,28.2,"High"
"14642",74.4,1764,1892.5,27.5,41,18.9,8.5,834,0,5,79,79,17,28.2,"High"
"14643",70.8,1741,1808,76.5,94,26.35,9.5,955,0,6,79,79,17,28.2,"High"
"14644",65.6,1484,1738,44,82,31.7,10.5,1048,0,7,79,79,17,28.2,"High"
"14645",53.6,1548.5,1497.5,76,66,27.45,11.5,1122,0,5,79,79,17,28.2,"High"
"14646",42.8,1427.5,1298.5,31,7,5.45,11.5,1156,0,4,79,79,17,28.2,"High"
"14647",45.6,1323.5,1353.5,12,20,16.25,11.5,1131,0,5,79,79,17,28.2,"High"
"14648",34.4,1165.5,1136,11,2,10,11.5,1138,0,7,79,79,17,28.2,"High"
"14649",38.4,1223,1216.5,6.5,17,10.1,11.5,1136,0,5,79,79,19,28.3,"High"
"14650",39.2,1255,1238,8,13,11.3,11.5,1086,0,5,79,79,18,28.2,"High"
"14651",39.6,1213,1238,6.5,18,9.85,11.5,1141,0,5,79,79,18,28.2,"High"
"14652",35.6,1193,1165,8.5,5,6.9,11.5,1125,0,6,79,79,19,28.2,"High"
"14653",34,1135,1130.5,6.5,4,12.95,11,1120,0,6,79,79,19,28.2,"High"
"14654",26,989.5,987.5,5.5,3,17.1,11,1077,0,6,79,79,19,28.2,"High"
"14655",24.8,949,963.5,3.5,4,19.7,11,1062,0,5,79,79,19,28.2,"High"
"14656",50.8,1381,1444.5,24.5,44,28.85,9.5,912,539,739,79,79,19,28.2,"High"
"14657",52.8,1381.5,1482,32,61,32.2,6.5,636,645,835,79,79,19,28.2,"High"
"14658",56,1471,1543,43,54,29.95,5.5,538,92,118,79,79,19,28.2,"High"
"14659",65.6,1658,1729.5,102,92,29.1,5.5,559,0,9,79,79,19,28.2,"High"
"14660",91.6,1835.5,2120,142,100,26.5,6.5,636,0,5,79,79,19,28.2,"High"
"14661",99.2,1907.5,2120,146,100,25.3,7,726,0,5,79,79,19,28.3,"High"
"14662",99.2,1931,2120,145.5,100,25.05,7.5,768,0,8,79,79,19,28.2,"High"
"14663",84.8,1899,2097,83.5,34,24.7,8,816,0,4,78,78,19,28.2,"High"
"14664",99.2,1982,2120,143,100,24.45,8.5,829,0,5,78,78,15,28.2,"High"
"14665",99.2,2005,2120,145,100,24.25,8.5,837,0,5,78,78,16,28.2,"High"
"14666",99.2,1628,2120,147.5,100,29.95,8.5,837,0,7,78,78,15,28.2,"High"
"14667",99.2,1563,2120,142,100,31.25,8.5,830,0,6,78,78,15,28.2,"High"
"14668",95.6,1556.5,2120,139,100,31.35,7.5,755,0,0,78,78,17,28.2,"High"
"14669",91.6,2138,2037.5,100.5,93,28.75,6,578,1871,2081,78,78,17,28.1,"High"
"14670",72.8,1874,1842.5,60,14,17,3,125,2310,2797,78,78,18,28.2,"High"
"14671",99.2,2040,2120,108.5,89,23.4,0.5,183,76,112,78,78,19,28.2,"High"
"14672",99.2,1804.5,2120,136,100,26.85,4.5,490,82,85,78,78,19,28.2,"High"
"14673",99.2,2033.5,2120,148,100,23.75,6,582,5,11,78,78,19,28.2,"High"
"14674",99.2,2070.5,2120,146,95,23.3,6.5,693,4,19,78,78,18,28.2,"High"
"14675",91.6,1954,2120,142,100,24.8,10,1002,7,22,78,78,19,28.2,"High"
"14676",56,1651.5,1533,93,57,23.05,11.5,1099,1485,1910,78,78,17,28.2,"High"
"14677",48.8,1307.5,1411.5,34.5,21,28.25,10.5,1066,97,141,78,78,13,28.2,"High"
"14678",51.2,1459.5,1452,54,64,30.15,10.5,1056,71,198,78,78,13,28.2,"High"
"14679",47.2,1395.5,1380.5,59,64,31.7,11,1069,4,139,78,78,13,28.2,"High"
"14680",33.6,1123.5,1131.5,17.5,25,25.75,8,801,91,140,78,78,19,28.2,"High"
"14681",34.8,1124,1157.5,13,19,25.55,7.5,761,92,121,78,78,20,28.2,"High"
"14682",99.2,1816,2120,121.5,100,26.7,8,835,0,6,78,78,20,28.2,"High"
"14683",99.2,2018.5,2120,145.5,100,24,10.5,1034,0,5,78,78,20,28.2,"High"
"14684",99.2,2060.5,2120,148,100,23.5,11,1070,0,9,78,78,18,28.2,"High"
"14685",99.2,1812,2120,145.5,100,26.85,11,1110,0,6,78,78,19,28.2,"High"
"14686",99.2,1818.5,2120,150.5,100,26.7,11.5,1167,0,7,78,78,19,28.2,"High"
"14687",99.2,1821,2120,149,100,26.6,12.5,1220,0,7,78,78,19,28.2,"High"
"14688",99.2,1835,2120,148.5,100,26.35,12.5,1250,0,7,78,78,19,28.2,"High"
"14689",99.2,1839.5,2120,148.5,100,26.35,13,1281,0,0,78,78,19,28.2,"High"
"14690",96.4,1853,2120,148,100,26.15,13.5,1315,0,6,78,78,19,28.2,"High"
"14691",98.8,1857.5,2120,147.5,100,26.15,13.5,1341,0,7,78,78,19,28.2,"High"
"14692",99.2,1851,2120,145.5,100,26.25,13.5,1359,0,5,78,78,19,28.2,"High"
"14693",98.8,1855,2035,145.5,100,26,14,1378,0,5,78,78,19,28.1,"High"
"14694",72.8,1779,1847,145,91,27.1,14,1397,0,6,78,78,19,28.2,"High"
"14695",96.8,1841,2120,142.5,100,26.35,14,1434,0,7,78,78,19,28.2,"High"
